"Country or Area","Year","Area","Sex","Age","Industry","Record Type","Reliability","Source Year","Value","Value Footnotes"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Manufacturing (ISIC Rev.4: Section C)","Census - de jure - complete tabulation","Final figure, complete","2017","7526","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Electricity, gas, steam and air conditioning supply (ISIC Rev.4: Section D)","Census - de jure - complete tabulation","Final figure, complete","2017","638","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Water supply; sewerage, waste management and remediation activities (ISIC Rev.4: Section E)","Census - de jure - complete tabulation","Final figure, complete","2017","439","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Construction (ISIC Rev.4: Section F)","Census - de jure - complete tabulation","Final figure, complete","2017","23561","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Wholesale and retail trade; repair of motor vehicles and motorcycles (ISIC Rev.4: Section G)","Census - de jure - complete tabulation","Final figure, complete","2017","37843","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Transportation and storage (ISIC Rev.4: Section H)","Census - de jure - complete tabulation","Final figure, complete","2017","22513","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Accommodation and food service activities (ISIC Rev.4: Section I)","Census - de jure - complete tabulation","Final figure, complete","2017","15830","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Information and communication (ISIC Rev.4: Section J)","Census - de jure - complete tabulation","Final figure, complete","2017","15281","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Financial and insurance activities (ISIC Rev.4: Section K)","Census - de jure - complete tabulation","Final figure, complete","2017","21328","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Real estate activities (ISIC Rev.4: Section L)","Census - de jure - complete tabulation","Final figure, complete","2017","6068","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Professional, scientific and technical activities (ISIC Rev.4: Section M)","Census - de jure - complete tabulation","Final figure, complete","2017","16662","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Administrative and support service activities (ISIC Rev.4: Section N)","Census - de jure - complete tabulation","Final figure, complete","2017","4612","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Public administration and defence; compulsory social security (ISIC Rev.4: Section O)","Census - de jure - complete tabulation","Final figure, complete","2017","9876","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Education (ISIC Rev.4: Section P)","Census - de jure - complete tabulation","Final figure, complete","2017","9643","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Human health and social work activities (ISIC Rev.4: Section Q)","Census - de jure - complete tabulation","Final figure, complete","2017","7670","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Arts, entertainment and recreation (ISIC Rev.4: Section R)","Census - de jure - complete tabulation","Final figure, complete","2017","2525","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Other service activities (ISIC Rev.4: Section S)","Census - de jure - complete tabulation","Final figure, complete","2017","4682","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (ISIC Rev.4: Section T)","Census - de jure - complete tabulation","Final figure, complete","2017","973","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Activities of extraterritorial organizations and bodies (ISIC Rev.4: Section U)","Census - de jure - complete tabulation","Final figure, complete","2017","63","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Unknown","Census - de jure - complete tabulation","Final figure, complete","2017","0","4,5"
"China, Hong Kong SAR","2016","Total","Male","30 - 34","Total","Census - de jure - complete tabulation","Final figure, complete","2017","207972","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Agriculture, forestry and fishing (ISIC Rev.4: Section A)","Census - de jure - complete tabulation","Final figure, complete","2017","180","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Mining and quarrying (ISIC Rev.4: Section B)","Census - de jure - complete tabulation","Final figure, complete","2017","7","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Manufacturing (ISIC Rev.4: Section C)","Census - de jure - complete tabulation","Final figure, complete","2017","8088","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Electricity, gas, steam and air conditioning supply (ISIC Rev.4: Section D)","Census - de jure - complete tabulation","Final figure, complete","2017","584","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Water supply; sewerage, waste management and remediation activities (ISIC Rev.4: Section E)","Census - de jure - complete tabulation","Final figure, complete","2017","572","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Construction (ISIC Rev.4: Section F)","Census - de jure - complete tabulation","Final figure, complete","2017","27847","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Wholesale and retail trade; repair of motor vehicles and motorcycles (ISIC Rev.4: Section G)","Census - de jure - complete tabulation","Final figure, complete","2017","36725","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Transportation and storage (ISIC Rev.4: Section H)","Census - de jure - complete tabulation","Final figure, complete","2017","24413","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Accommodation and food service activities (ISIC Rev.4: Section I)","Census - de jure - complete tabulation","Final figure, complete","2017","15047","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Information and communication (ISIC Rev.4: Section J)","Census - de jure - complete tabulation","Final figure, complete","2017","16265","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Financial and insurance activities (ISIC Rev.4: Section K)","Census - de jure - complete tabulation","Final figure, complete","2017","16900","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Real estate activities (ISIC Rev.4: Section L)","Census - de jure - complete tabulation","Final figure, complete","2017","6703","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Professional, scientific and technical activities (ISIC Rev.4: Section M)","Census - de jure - complete tabulation","Final figure, complete","2017","13628","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Administrative and support service activities (ISIC Rev.4: Section N)","Census - de jure - complete tabulation","Final figure, complete","2017","4740","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Public administration and defence; compulsory social security (ISIC Rev.4: Section O)","Census - de jure - complete tabulation","Final figure, complete","2017","9434","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Education (ISIC Rev.4: Section P)","Census - de jure - complete tabulation","Final figure, complete","2017","9204","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Human health and social work activities (ISIC Rev.4: Section Q)","Census - de jure - complete tabulation","Final figure, complete","2017","6294","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Arts, entertainment and recreation (ISIC Rev.4: Section R)","Census - de jure - complete tabulation","Final figure, complete","2017","2139","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Other service activities (ISIC Rev.4: Section S)","Census - de jure - complete tabulation","Final figure, complete","2017","4794","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (ISIC Rev.4: Section T)","Census - de jure - complete tabulation","Final figure, complete","2017","1148","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Activities of extraterritorial organizations and bodies (ISIC Rev.4: Section U)","Census - de jure - complete tabulation","Final figure, complete","2017","50","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Unknown","Census - de jure - complete tabulation","Final figure, complete","2017","0","4,5"
"China, Hong Kong SAR","2016","Total","Male","35 - 39","Total","Census - de jure - complete tabulation","Final figure, complete","2017","204762","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Agriculture, forestry and fishing (ISIC Rev.4: Section A)","Census - de jure - complete tabulation","Final figure, complete","2017","189","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Mining and quarrying (ISIC Rev.4: Section B)","Census - de jure - complete tabulation","Final figure, complete","2017","38","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Manufacturing (ISIC Rev.4: Section C)","Census - de jure - complete tabulation","Final figure, complete","2017","10034","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Electricity, gas, steam and air conditioning supply (ISIC Rev.4: Section D)","Census - de jure - complete tabulation","Final figure, complete","2017","665","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Water supply; sewerage, waste management and remediation activities (ISIC Rev.4: Section E)","Census - de jure - complete tabulation","Final figure, complete","2017","422","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Construction (ISIC Rev.4: Section F)","Census - de jure - complete tabulation","Final figure, complete","2017","32542","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Wholesale and retail trade; repair of motor vehicles and motorcycles (ISIC Rev.4: Section G)","Census - de jure - complete tabulation","Final figure, complete","2017","37912","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Transportation and storage (ISIC Rev.4: Section H)","Census - de jure - complete tabulation","Final figure, complete","2017","25877","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Accommodation and food service activities (ISIC Rev.4: Section I)","Census - de jure - complete tabulation","Final figure, complete","2017","14293","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Information and communication (ISIC Rev.4: Section J)","Census - de jure - complete tabulation","Final figure, complete","2017","14757","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Financial and insurance activities (ISIC Rev.4: Section K)","Census - de jure - complete tabulation","Final figure, complete","2017","15483","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Real estate activities (ISIC Rev.4: Section L)","Census - de jure - complete tabulation","Final figure, complete","2017","7561","4,5"
"China, Hong Kong SAR","2016","Total","Male","40 - 44","Professional, scientific and technical activities (ISIC Rev.4: Section M)","Census - de jure - complete tabulation","Final figure, complete","2017","12862","4,5"
